"CWE_ID","CVE_ID"
"CWE-312","CVE-2021-33323"
"CWE-276","CVE-2021-33324"
"CWE-312","CVE-2021-33325"
"CWE-79","CVE-2021-33326"
"CWE-276","CVE-2021-33327"
"CWE-79","CVE-2021-33328"
"CWE-79","CVE-2021-3333"
"CWE-668","CVE-2021-33330"
"CWE-601","CVE-2021-33331"
"CWE-79","CVE-2021-33332"
"CWE-276","CVE-2021-33333"
"CWE-276","CVE-2021-33334"
"CWE-269","CVE-2021-33335"
"CWE-79","CVE-2021-33336"
"CWE-79","CVE-2021-33337"
"CWE-352","CVE-2021-33338"
"CWE-79","CVE-2021-33339"
"CWE-863","CVE-2021-33346"
"CWE-79","CVE-2021-33347"
"CWE-79","CVE-2021-33348"
"CWE-269","CVE-2021-33356"
"CWE-78","CVE-2021-33357"
"CWE-78","CVE-2021-33358"
"CWE-552","CVE-2021-33359"
"CWE-295","CVE-2021-3336"
"CWE-119","CVE-2021-33361"
"CWE-787","CVE-2021-33362"
"CWE-119","CVE-2021-33363"
"CWE-401","CVE-2021-33364"
"CWE-119","CVE-2021-33365"
"CWE-401","CVE-2021-33366"
"CWE-863","CVE-2021-3337"
"CWE-287","CVE-2021-3339"
"NVD-CWE-noinfo","CVE-2021-33393"
"CWE-384","CVE-2021-33394"
"CWE-79","CVE-2021-3340"
"CWE-190","CVE-2021-33403"
"CWE-319","CVE-2021-33408"
"CWE-22","CVE-2021-3341"
"CWE-78","CVE-2021-3342"
"CWE-79","CVE-2021-33425"
"CWE-120","CVE-2021-33430"
"CWE-522","CVE-2021-3344"
"CWE-787","CVE-2021-3345"
"NVD-CWE-noinfo","CVE-2021-3346"
"CWE-79","CVE-2021-33469"
"CWE-416","CVE-2021-3347"
"CWE-89","CVE-2021-33470"
"CWE-755","CVE-2021-33477"
"CWE-119","CVE-2021-33478"
"CWE-787","CVE-2021-33479"
"CWE-362","CVE-2021-3348"
"CWE-416","CVE-2021-3348"
"CWE-416","CVE-2021-33480"
"CWE-787","CVE-2021-33481"
"CWE-79","CVE-2021-33483"
"CWE-798","CVE-2021-33484"
"CWE-787","CVE-2021-33485"
"CWE-755","CVE-2021-33486"
"CWE-20","CVE-2021-33488"
"CWE-79","CVE-2021-33489"
"CWE-345","CVE-2021-3349"
"CWE-79","CVE-2021-33490"
"CWE-22","CVE-2021-33491"
"CWE-79","CVE-2021-33492"
"CWE-94","CVE-2021-33493"
"CWE-79","CVE-2021-33494"
"CWE-79","CVE-2021-33495"
"CWE-79","CVE-2021-33496"
"CWE-22","CVE-2021-33497"
"CWE-79","CVE-2021-3350"
"NVD-CWE-noinfo","CVE-2021-33500"
"CWE-79","CVE-2021-33501"
"NVD-CWE-Other","CVE-2021-33502"
"CWE-400","CVE-2021-33503"
"CWE-269","CVE-2021-33505"
"CWE-276","CVE-2021-33506"
"CWE-79","CVE-2021-33507"
"CWE-79","CVE-2021-33508"
"CWE-732","CVE-2021-33509"
"CWE-79","CVE-2021-3351"
"CWE-918","CVE-2021-33510"
"CWE-918","CVE-2021-33511"
"CWE-79","CVE-2021-33512"
"CWE-79","CVE-2021-33513"
"CWE-78","CVE-2021-33514"
"CWE-77","CVE-2021-33515"
"NVD-CWE-Other","CVE-2021-33516"
"NVD-CWE-Other","CVE-2021-3352"
"CWE-78","CVE-2021-33525"
"CWE-269","CVE-2021-33526"
"CWE-20","CVE-2021-33527"
"CWE-710","CVE-2021-33528"
"CWE-798","CVE-2021-33529"
"CWE-78","CVE-2021-33530"
"CWE-798","CVE-2021-33531"
"CWE-78","CVE-2021-33532"
"CWE-78","CVE-2021-33533"
"CWE-78","CVE-2021-33534"
"CWE-134","CVE-2021-33535"
"CWE-191","CVE-2021-33536"
"CWE-120","CVE-2021-33537"
"CWE-269","CVE-2021-33538"
"CWE-287","CVE-2021-33539"
"CWE-798","CVE-2021-33540"
"CWE-770","CVE-2021-33541"
"CWE-824","CVE-2021-33542"
"CWE-306","CVE-2021-33543"
"CWE-77","CVE-2021-33544"
"CWE-787","CVE-2021-33545"
"CWE-121","CVE-2021-33545"
"CWE-121","CVE-2021-33546"
"CWE-121","CVE-2021-33547"
"CWE-77","CVE-2021-33548"
"CWE-121","CVE-2021-33549"
"CWE-79","CVE-2021-3355"
"CWE-77","CVE-2021-33550"
"CWE-77","CVE-2021-33551"
"CWE-77","CVE-2021-33552"
"CWE-77","CVE-2021-33553"
"CWE-77","CVE-2021-33554"
"CWE-22","CVE-2021-33555"
"CWE-79","CVE-2021-33557"
"CWE-200","CVE-2021-33558"
"CWE-203","CVE-2021-33560"
"CWE-79","CVE-2021-33561"
"CWE-79","CVE-2021-33562"
"CWE-916","CVE-2021-33563"
"CWE-88","CVE-2021-33564"
"CWE-79","CVE-2021-33570"
"CWE-200","CVE-2021-34771"
"CWE-601","CVE-2021-34772"
"CWE-352","CVE-2021-34773"
"CWE-200","CVE-2021-34774"
"CWE-120","CVE-2021-34775"
"CWE-120","CVE-2021-34776"
"CWE-120","CVE-2021-34777"
"CWE-120","CVE-2021-34778"
"CWE-120","CVE-2021-34779"
"CWE-400","CVE-2021-3478"
"CWE-120","CVE-2021-34780"
"CWE-755","CVE-2021-34781"
"NVD-CWE-Other","CVE-2021-34782"
"CWE-20","CVE-2021-34783"
"CWE-79","CVE-2021-34784"
"CWE-287","CVE-2021-34785"
"CWE-287","CVE-2021-34786"
"CWE-755","CVE-2021-34787"
"CWE-367","CVE-2021-34788"
"CWE-79","CVE-2021-34789"
"CWE-400","CVE-2021-3479"
"CWE-20","CVE-2021-34790"
"CWE-20","CVE-2021-34791"
"CWE-400","CVE-2021-34792"
"CWE-924","CVE-2021-34793"
"NVD-CWE-Other","CVE-2021-34794"
"CWE-798","CVE-2021-34795"
"CWE-476","CVE-2021-34798"
"CWE-476","CVE-2021-3480"
"CWE-532","CVE-2021-34800"
"CWE-94","CVE-2021-34801"
"CWE-269","CVE-2021-34802"
"CWE-427","CVE-2021-34803"
"CWE-601","CVE-2021-34807"
"CWE-918","CVE-2021-34808"
"CWE-77","CVE-2021-34809"
"CWE-269","CVE-2021-34810"
"CWE-918","CVE-2021-34811"
"CWE-798","CVE-2021-34812"
"CWE-787","CVE-2021-34813"
"NVD-CWE-noinfo","CVE-2021-34814"
"CWE-79","CVE-2021-34815"
"CWE-88","CVE-2021-34816"
"CWE-79","CVE-2021-34817"
"CWE-119","CVE-2021-3482"
"CWE-20","CVE-2021-3482"
"CWE-22","CVE-2021-34820"
"CWE-79","CVE-2021-34821"
"CWE-611","CVE-2021-34823"
"CWE-668","CVE-2021-34824"
"CWE-311","CVE-2021-34825"
"CWE-121","CVE-2021-34827"
"CWE-120","CVE-2021-34828"
"CWE-120","CVE-2021-34829"
"CWE-416","CVE-2021-3483"
"CWE-121","CVE-2021-34830"
"CWE-416","CVE-2021-34831"
"CWE-416","CVE-2021-34832"
"CWE-416","CVE-2021-34833"
"CWE-416","CVE-2021-34834"
"CWE-416","CVE-2021-34835"
"CWE-416","CVE-2021-34836"
"CWE-416","CVE-2021-34837"
"CWE-416","CVE-2021-34838"
"CWE-416","CVE-2021-34839"
"CWE-416","CVE-2021-34840"
"CWE-416","CVE-2021-34841"
"CWE-416","CVE-2021-34842"
"CWE-416","CVE-2021-34843"
"CWE-416","CVE-2021-34844"
"CWE-416","CVE-2021-34845"
"CWE-416","CVE-2021-34846"
"CWE-416","CVE-2021-34847"
"CWE-416","CVE-2021-34848"
"CWE-416","CVE-2021-34849"
"CWE-20","CVE-2021-3485"
"CWE-416","CVE-2021-34850"
"CWE-416","CVE-2021-34851"
"CWE-416","CVE-2021-34852"
"CWE-416","CVE-2021-34853"
"CWE-770","CVE-2021-34854"
"CWE-789","CVE-2021-34854"
"CWE-908","CVE-2021-34855"
"CWE-119","CVE-2021-34856"
"CWE-787","CVE-2021-34857"
"CWE-119","CVE-2021-34859"
"CWE-79","CVE-2021-3486"
"CWE-22","CVE-2021-34860"
"CWE-121","CVE-2021-34861"
"CWE-121","CVE-2021-34862"
"CWE-121","CVE-2021-34863"
"CWE-284","CVE-2021-34864"
"CWE-20","CVE-2021-3487"
"CWE-400","CVE-2021-3487"
"CWE-787","CVE-2021-3489"
"CWE-125","CVE-2021-3490"
"CWE-787","CVE-2021-3490"
"CWE-787","CVE-2021-3491"
"CWE-415","CVE-2021-3492"
"CWE-401","CVE-2021-3492"
"CWE-269","CVE-2021-3493"
"CWE-319","CVE-2021-3494"
"CWE-281","CVE-2021-3495"
"CWE-787","CVE-2021-3496"
"CWE-416","CVE-2021-3497"
"CWE-119","CVE-2021-3498"
"CWE-863","CVE-2021-3499"
"CWE-787","CVE-2021-34991"
"CWE-502","CVE-2021-34992"
"CWE-787","CVE-2021-3500"
"CWE-787","CVE-2021-3501"
"CWE-476","CVE-2021-3502"
"CWE-617","CVE-2021-3502"
"CWE-22","CVE-2021-35027"
"CWE-78","CVE-2021-35028"
"CWE-287","CVE-2021-35029"
"CWE-79","CVE-2021-35030"
"CWE-78","CVE-2021-35031"
"CWE-78","CVE-2021-35032"
"CWE-522","CVE-2021-35033"
"CWE-613","CVE-2021-35034"
"CWE-312","CVE-2021-35035"
"CWE-601","CVE-2021-35037"
"CWE-347","CVE-2021-35039"
"CWE-125","CVE-2021-3504"
"CWE-400","CVE-2021-35041"
"CWE-89","CVE-2021-35042"
"CWE-79","CVE-2021-35043"
"CWE-79","CVE-2021-35045"
"CWE-384","CVE-2021-35046"
"CWE-78","CVE-2021-35047"
"CWE-89","CVE-2021-35048"
"CWE-77","CVE-2021-35049"
"CWE-331","CVE-2021-3505"
"CWE-522","CVE-2021-35050"
"CWE-269","CVE-2021-35052"
"NVD-CWE-noinfo","CVE-2021-35053"
"CWE-22","CVE-2021-35054"
"CWE-428","CVE-2021-35056"
"CWE-79","CVE-2021-35059"
"CWE-125","CVE-2021-3506"
"CWE-209","CVE-2021-35060"
"CWE-79","CVE-2021-35061"
"CWE-88","CVE-2021-35062"
"NVD-CWE-noinfo","CVE-2021-35063"
"CWE-269","CVE-2021-35064"
"CWE-611","CVE-2021-35066"
"CWE-294","CVE-2021-35067"
"CWE-119","CVE-2021-3507"
"CWE-835","CVE-2021-3508"
"CWE-79","CVE-2021-3509"
"NVD-CWE-Other","CVE-2021-3510"
"CWE-863","CVE-2021-3511"
"CWE-863","CVE-2021-3512"
"CWE-476","CVE-2021-3514"
"CWE-77","CVE-2021-3515"
"CWE-416","CVE-2021-3516"
"CWE-787","CVE-2021-3517"
"CWE-416","CVE-2021-3518"
"CWE-287","CVE-2021-3519"
"CWE-295","CVE-2021-35193"
"CWE-502","CVE-2021-35196"
"CWE-668","CVE-2021-35197"
"CWE-79","CVE-2021-35198"
"CWE-79","CVE-2021-35199"
"CWE-787","CVE-2021-3520"
"CWE-190","CVE-2021-3520"
"CWE-79","CVE-2021-35200"
"CWE-611","CVE-2021-35201"
"CWE-863","CVE-2021-35202"
"CWE-552","CVE-2021-35203"
"CWE-79","CVE-2021-35204"
"CWE-601","CVE-2021-35205"
"CWE-601","CVE-2021-35206"
"CWE-79","CVE-2021-35207"
"CWE-79","CVE-2021-35208"
"CWE-918","CVE-2021-35209"
"CWE-79","CVE-2021-35210"
"CWE-668","CVE-2021-35211"
"CWE-89","CVE-2021-35212"
"CWE-269","CVE-2021-35213"
"CWE-613","CVE-2021-35214"
"CWE-502","CVE-2021-35215"
"CWE-502","CVE-2021-35216"
"CWE-502","CVE-2021-35217"
"CWE-502","CVE-2021-35218"
"CWE-668","CVE-2021-35219"
"CWE-125","CVE-2021-3522"
"CWE-77","CVE-2021-35220"
"CWE-732","CVE-2021-35221"
"CWE-79","CVE-2021-35222"
"NVD-CWE-noinfo","CVE-2021-35223"
"CWE-269","CVE-2021-35225"
"CWE-502","CVE-2021-35227"
"CWE-79","CVE-2021-35228"
"CWE-22","CVE-2021-35230"
"CWE-428","CVE-2021-35231"
"NVD-CWE-noinfo","CVE-2021-35233"
"CWE-89","CVE-2021-35234"
"NVD-CWE-noinfo","CVE-2021-35235"
"CWE-311","CVE-2021-35236"
"NVD-CWE-Other","CVE-2021-35237"
"CWE-79","CVE-2021-35238"
"CWE-79","CVE-2021-35239"
"CWE-20","CVE-2021-3524"
"CWE-79","CVE-2021-35240"
"CWE-352","CVE-2021-35242"
"NVD-CWE-Other","CVE-2021-35243"
"CWE-434","CVE-2021-35244"
"CWE-269","CVE-2021-35245"
"CWE-863","CVE-2021-35248"
"CWE-79","CVE-2021-35265"
"CWE-787","CVE-2021-35266"
"CWE-787","CVE-2021-35267"
"CWE-787","CVE-2021-35268"
"CWE-269","CVE-2021-35269"
"CWE-770","CVE-2021-3527"
"CWE-532","CVE-2021-3528"
"CWE-522","CVE-2021-3528"
"CWE-79","CVE-2021-3529"
"CWE-287","CVE-2021-35296"
"CWE-120","CVE-2021-35297"
"CWE-79","CVE-2021-35298"
"CWE-668","CVE-2021-35299"
"CWE-674","CVE-2021-3530"
"CWE-1021","CVE-2021-35300"
"CWE-668","CVE-2021-35301"
"CWE-668","CVE-2021-35302"
"CWE-79","CVE-2021-35303"
"CWE-476","CVE-2021-35306"
"CWE-476","CVE-2021-35307"
"CWE-20","CVE-2021-3531"
"CWE-276","CVE-2021-35312"
"CWE-200","CVE-2021-3532"
"CWE-79","CVE-2021-35323"
"CWE-287","CVE-2021-35324"
"CWE-787","CVE-2021-35325"
"NVD-CWE-noinfo","CVE-2021-35326"
"CWE-862","CVE-2021-35327"
"CWE-367","CVE-2021-3533"
"CWE-134","CVE-2021-35331"
"CWE-863","CVE-2021-35336"
"CWE-706","CVE-2021-35337"
"CWE-613","CVE-2021-35342"
"CWE-352","CVE-2021-35343"
"CWE-787","CVE-2021-35344"
"CWE-787","CVE-2021-35346"
"CWE-79","CVE-2021-3535"
"CWE-79","CVE-2021-35358"
"CWE-79","CVE-2021-3536"
"CWE-79","CVE-2021-35360"
"CWE-79","CVE-2021-35361"
"CWE-863","CVE-2021-35368"
"CWE-476","CVE-2021-3537"
"CWE-338","CVE-2021-3538"
"CWE-79","CVE-2021-3539"
"CWE-787","CVE-2021-35392"
"CWE-787","CVE-2021-35393"
"NVD-CWE-noinfo","CVE-2021-35394"
"CWE-77","CVE-2021-35395"
"CWE-787","CVE-2021-35395"
"CWE-22","CVE-2021-35397"
"CWE-88","CVE-2021-3540"
"CWE-776","CVE-2021-3541"
"CWE-94","CVE-2021-35413"
"CWE-89","CVE-2021-35414"
"CWE-79","CVE-2021-35415"
"CWE-476","CVE-2021-3543"
"CWE-416","CVE-2021-3543"
"CWE-79","CVE-2021-35438"
"CWE-401","CVE-2021-3544"
"CWE-79","CVE-2021-35440"
"CWE-269","CVE-2021-35448"
"CWE-732","CVE-2021-35449"
"CWE-200","CVE-2021-3545"
"CWE-908","CVE-2021-3545"
"CWE-74","CVE-2021-35450"
"CWE-79","CVE-2021-35451"
"CWE-89","CVE-2021-35456"
"CWE-89","CVE-2021-35458"
"CWE-787","CVE-2021-3546"
"CWE-79","CVE-2021-35463"
"CWE-502","CVE-2021-35464"
"CWE-863","CVE-2021-35465"
"CWE-428","CVE-2021-35469"
"CWE-287","CVE-2021-3547"
"CWE-307","CVE-2021-35472"
"CWE-787","CVE-2021-35474"
"CWE-79","CVE-2021-35475"
"CWE-203","CVE-2021-35477"
"CWE-79","CVE-2021-35478"
"CWE-79","CVE-2021-35479"
"CWE-125","CVE-2021-3548"
"NVD-CWE-noinfo","CVE-2021-35482"
"CWE-79","CVE-2021-35488"
"CWE-79","CVE-2021-35489"
"CWE-119","CVE-2021-3549"
"CWE-79","CVE-2021-35490"
"CWE-352","CVE-2021-35491"
"CWE-400","CVE-2021-35492"
"CWE-79","CVE-2021-35493"
"CWE-362","CVE-2021-35494"
"CWE-522","CVE-2021-35495"
"CWE-611","CVE-2021-35496"
"CWE-295","CVE-2021-35497"
"CWE-521","CVE-2021-35498"
"CWE-79","CVE-2021-35499"
"CWE-427","CVE-2021-3550"
"CWE-79","CVE-2021-35501"
"NVD-CWE-noinfo","CVE-2021-35502"
"CWE-79","CVE-2021-35503"
"CWE-74","CVE-2021-35504"
"CWE-74","CVE-2021-35505"
"CWE-79","CVE-2021-35506"
"CWE-269","CVE-2021-35508"
"CWE-918","CVE-2021-35512"
"CWE-79","CVE-2021-35513"
"CWE-94","CVE-2021-35514"
"CWE-834","CVE-2021-35515"
"CWE-770","CVE-2021-35516"
"CWE-770","CVE-2021-35517"
"CWE-918","CVE-2021-3552"
"CWE-787","CVE-2021-35520"
"CWE-22","CVE-2021-35521"
"CWE-787","CVE-2021-35522"
"CWE-269","CVE-2021-35523"
"NVD-CWE-noinfo","CVE-2021-35525"
"CWE-863","CVE-2021-35526"
"CWE-522","CVE-2021-35527"
"CWE-287","CVE-2021-35528"
"CWE-522","CVE-2021-35529"
"CWE-918","CVE-2021-3553"
"CWE-20","CVE-2021-35533"
"CWE-863","CVE-2021-35534"
"CWE-1188","CVE-2021-35535"
"NVD-CWE-noinfo","CVE-2021-35536"
"NVD-CWE-noinfo","CVE-2021-35537"
"NVD-CWE-noinfo","CVE-2021-35538"
"NVD-CWE-noinfo","CVE-2021-35539"
"CWE-668","CVE-2021-3554"
"NVD-CWE-noinfo","CVE-2021-35540"
"NVD-CWE-noinfo","CVE-2021-35541"
"NVD-CWE-noinfo","CVE-2021-35542"
"NVD-CWE-noinfo","CVE-2021-35543"
"NVD-CWE-noinfo","CVE-2021-35545"
"NVD-CWE-noinfo","CVE-2021-35546"
"NVD-CWE-noinfo","CVE-2021-35549"
"CWE-863","CVE-2021-35550"
"CWE-863","CVE-2021-35551"
"CWE-863","CVE-2021-35552"
"CWE-863","CVE-2021-35553"
"NVD-CWE-noinfo","CVE-2021-35554"
"NVD-CWE-noinfo","CVE-2021-35556"
"NVD-CWE-noinfo","CVE-2021-35557"
"NVD-CWE-noinfo","CVE-2021-35558"
"CWE-863","CVE-2021-35559"
"NVD-CWE-noinfo","CVE-2021-35560"
"NVD-CWE-noinfo","CVE-2021-35561"
"NVD-CWE-noinfo","CVE-2021-35562"
"NVD-CWE-noinfo","CVE-2021-35563"
"NVD-CWE-noinfo","CVE-2021-35564"
"NVD-CWE-noinfo","CVE-2021-35565"
"NVD-CWE-noinfo","CVE-2021-35566"
"NVD-CWE-noinfo","CVE-2021-35567"
"NVD-CWE-noinfo","CVE-2021-35568"
"NVD-CWE-noinfo","CVE-2021-35569"
"NVD-CWE-noinfo","CVE-2021-35570"
"NVD-CWE-noinfo","CVE-2021-35571"
"NVD-CWE-noinfo","CVE-2021-35572"
"NVD-CWE-noinfo","CVE-2021-35573"
"NVD-CWE-noinfo","CVE-2021-35574"
"NVD-CWE-noinfo","CVE-2021-35575"
"NVD-CWE-noinfo","CVE-2021-35576"
"NVD-CWE-noinfo","CVE-2021-35577"
"NVD-CWE-noinfo","CVE-2021-35578"
"NVD-CWE-noinfo","CVE-2021-35580"
"NVD-CWE-noinfo","CVE-2021-35581"
"NVD-CWE-noinfo","CVE-2021-35582"
"NVD-CWE-noinfo","CVE-2021-35583"
"NVD-CWE-noinfo","CVE-2021-35584"
"NVD-CWE-noinfo","CVE-2021-35585"
"NVD-CWE-noinfo","CVE-2021-35586"
"NVD-CWE-noinfo","CVE-2021-35588"
"NVD-CWE-noinfo","CVE-2021-35589"
"CWE-119","CVE-2021-3559"
"CWE-20","CVE-2021-35590"
"NVD-CWE-noinfo","CVE-2021-35591"
"CWE-20","CVE-2021-35592"
"CWE-787","CVE-2021-35593"
"CWE-20","CVE-2021-35594"
"NVD-CWE-noinfo","CVE-2021-35595"
"NVD-CWE-noinfo","CVE-2021-35596"
"NVD-CWE-noinfo","CVE-2021-35597"
"CWE-20","CVE-2021-35598"
"NVD-CWE-noinfo","CVE-2021-35599"
"NVD-CWE-noinfo","CVE-2021-35601"
"NVD-CWE-noinfo","CVE-2021-35602"
"NVD-CWE-noinfo","CVE-2021-35603"
"NVD-CWE-noinfo","CVE-2021-35604"
"NVD-CWE-noinfo","CVE-2021-35606"
"NVD-CWE-noinfo","CVE-2021-35607"
"NVD-CWE-noinfo","CVE-2021-35608"
"NVD-CWE-noinfo","CVE-2021-35609"
"CWE-119","CVE-2021-3561"
"NVD-CWE-noinfo","CVE-2021-35610"
"CWE-20","CVE-2021-35611"
"NVD-CWE-noinfo","CVE-2021-35612"
"NVD-CWE-noinfo","CVE-2021-35613"
"NVD-CWE-noinfo","CVE-2021-35616"
"NVD-CWE-noinfo","CVE-2021-35617"
"NVD-CWE-noinfo","CVE-2021-35618"
"NVD-CWE-noinfo","CVE-2021-35619"
"NVD-CWE-noinfo","CVE-2021-35620"
"NVD-CWE-noinfo","CVE-2021-35621"
"NVD-CWE-noinfo","CVE-2021-35622"
"NVD-CWE-noinfo","CVE-2021-35623"
"NVD-CWE-noinfo","CVE-2021-35624"
"NVD-CWE-noinfo","CVE-2021-35625"
"NVD-CWE-noinfo","CVE-2021-35626"
"NVD-CWE-noinfo","CVE-2021-35627"
"NVD-CWE-noinfo","CVE-2021-35628"
"NVD-CWE-noinfo","CVE-2021-35629"
"NVD-CWE-noinfo","CVE-2021-35630"
"NVD-CWE-noinfo","CVE-2021-35631"
"NVD-CWE-noinfo","CVE-2021-35632"
"NVD-CWE-noinfo","CVE-2021-35633"
"NVD-CWE-noinfo","CVE-2021-35634"
"NVD-CWE-noinfo","CVE-2021-35635"
"NVD-CWE-noinfo","CVE-2021-35636"
"NVD-CWE-noinfo","CVE-2021-35637"
"NVD-CWE-noinfo","CVE-2021-35638"
"NVD-CWE-noinfo","CVE-2021-35639"
"CWE-415","CVE-2021-3564"
"NVD-CWE-noinfo","CVE-2021-35640"
"NVD-CWE-noinfo","CVE-2021-35641"
"NVD-CWE-noinfo","CVE-2021-35642"
"NVD-CWE-noinfo","CVE-2021-35643"
"NVD-CWE-noinfo","CVE-2021-35644"
"NVD-CWE-noinfo","CVE-2021-35645"
"NVD-CWE-noinfo","CVE-2021-35646"
"NVD-CWE-noinfo","CVE-2021-35647"
"NVD-CWE-noinfo","CVE-2021-35648"
"NVD-CWE-noinfo","CVE-2021-35649"
"CWE-200","CVE-2021-3565"
"CWE-665","CVE-2021-3565"
"NVD-CWE-noinfo","CVE-2021-35650"
"NVD-CWE-noinfo","CVE-2021-35651"
"NVD-CWE-noinfo","CVE-2021-35652"
"NVD-CWE-noinfo","CVE-2021-35653"
"NVD-CWE-noinfo","CVE-2021-35654"
"NVD-CWE-noinfo","CVE-2021-35655"
"NVD-CWE-noinfo","CVE-2021-35656"
"NVD-CWE-noinfo","CVE-2021-35657"
"NVD-CWE-noinfo","CVE-2021-35658"
"NVD-CWE-noinfo","CVE-2021-35659"
"NVD-CWE-noinfo","CVE-2021-3566"
"NVD-CWE-noinfo","CVE-2021-35660"
"NVD-CWE-noinfo","CVE-2021-35661"
"NVD-CWE-noinfo","CVE-2021-35662"
"NVD-CWE-noinfo","CVE-2021-35665"
"NVD-CWE-noinfo","CVE-2021-35666"
"CWE-119","CVE-2021-3569"
"CWE-119","CVE-2021-3570"
"CWE-119","CVE-2021-3571"
"NVD-CWE-noinfo","CVE-2021-3572"
"CWE-362","CVE-2021-3573"
"CWE-416","CVE-2021-3573"
"CWE-269","CVE-2021-3576"
"CWE-863","CVE-2021-3577"
"CWE-276","CVE-2021-3579"
"CWE-20","CVE-2021-3580"
"NVD-CWE-Other","CVE-2021-3581"
"CWE-77","CVE-2021-3583"
"CWE-78","CVE-2021-3584"
"CWE-125","CVE-2021-3588"
"CWE-824","CVE-2021-3592"
"CWE-824","CVE-2021-3593"
"CWE-862","CVE-2021-35936"
"CWE-824","CVE-2021-3594"
"CWE-125","CVE-2021-35940"
"CWE-287","CVE-2021-35941"
"CWE-190","CVE-2021-35942"
"CWE-863","CVE-2021-35943"
"CWE-120","CVE-2021-35944"
"CWE-120","CVE-2021-35945"
"CWE-269","CVE-2021-35946"
"CWE-209","CVE-2021-35947"
"CWE-384","CVE-2021-35948"
"CWE-863","CVE-2021-35949"
"CWE-824","CVE-2021-3595"
"CWE-79","CVE-2021-35955"
"CWE-79","CVE-2021-35956"
"CWE-427","CVE-2021-35957"
"CWE-668","CVE-2021-35958"
"CWE-79","CVE-2021-35959"
"CWE-798","CVE-2021-35961"
"CWE-22","CVE-2021-35962"
"CWE-434","CVE-2021-35963"
"CWE-285","CVE-2021-35964"
"CWE-522","CVE-2021-35965"
"CWE-601","CVE-2021-35966"
"CWE-22","CVE-2021-35967"
"CWE-22","CVE-2021-35968"
"CWE-732","CVE-2021-35970"
"CWE-502","CVE-2021-35971"
"CWE-287","CVE-2021-35973"
"CWE-79","CVE-2021-35976"
"CWE-120","CVE-2021-35977"
"CWE-77","CVE-2021-35978"
"CWE-287","CVE-2021-35979"
"CWE-119","CVE-2021-3598"
"CWE-125","CVE-2021-3598"
"CWE-416","CVE-2021-35981"
"CWE-427","CVE-2021-35982"
"CWE-416","CVE-2021-35983"
"CWE-476","CVE-2021-35984"
"CWE-476","CVE-2021-35985"
"CWE-843","CVE-2021-35986"
"CWE-125","CVE-2021-35987"
"CWE-125","CVE-2021-35988"
"CWE-787","CVE-2021-35989"
"NVD-CWE-noinfo","CVE-2021-3599"
"CWE-787","CVE-2021-35990"
"CWE-20","CVE-2021-35991"
"CWE-125","CVE-2021-35992"
"CWE-787","CVE-2021-35993"
"CWE-787","CVE-2021-35994"
"CWE-20","CVE-2021-35995"
"CWE-788","CVE-2021-35996"
"CWE-788","CVE-2021-35997"
"CWE-788","CVE-2021-35999"
"CWE-788","CVE-2021-36000"
"CWE-125","CVE-2021-36001"
"CWE-379","CVE-2021-36002"
"CWE-125","CVE-2021-36003"
"CWE-787","CVE-2021-36004"
"CWE-121","CVE-2021-36005"
"CWE-20","CVE-2021-36006"
"CWE-908","CVE-2021-36007"
"CWE-416","CVE-2021-36008"
"CWE-119","CVE-2021-36009"
"CWE-788","CVE-2021-36009"
"CWE-125","CVE-2021-36010"
"CWE-78","CVE-2021-36011"
"CWE-840","CVE-2021-36012"
"CWE-125","CVE-2021-36013"
"CWE-824","CVE-2021-36014"
"CWE-788","CVE-2021-36015"
"CWE-125","CVE-2021-36016"
"CWE-119","CVE-2021-36017"
"CWE-125","CVE-2021-36018"
"CWE-125","CVE-2021-36019"
"CWE-91","CVE-2021-36020"
"CWE-74","CVE-2021-36022"
"CWE-78","CVE-2021-36024"
"CWE-434","CVE-2021-36024"
"CWE-20","CVE-2021-36025"
"CWE-79","CVE-2021-36026"
"CWE-79","CVE-2021-36027"
"CWE-91","CVE-2021-36028"
"CWE-285","CVE-2021-36029"
"CWE-829","CVE-2021-3603"
"CWE-20","CVE-2021-36030"
"CWE-22","CVE-2021-36031"
"CWE-20","CVE-2021-36032"
"CWE-91","CVE-2021-36033"
"CWE-20","CVE-2021-36034"
"CWE-434","CVE-2021-36034"
"CWE-20","CVE-2021-36035"
"CWE-863","CVE-2021-36037"
"CWE-20","CVE-2021-36038"
"CWE-863","CVE-2021-36039"
"CWE-89","CVE-2021-3604"
"CWE-20","CVE-2021-36040"
"CWE-434","CVE-2021-36040"
"CWE-20","CVE-2021-36041"
"CWE-434","CVE-2021-36041"
"CWE-20","CVE-2021-36042"
"CWE-434","CVE-2021-36042"
"CWE-918","CVE-2021-36043"
"CWE-20","CVE-2021-36044"
"CWE-125","CVE-2021-36045"
"CWE-788","CVE-2021-36046"
"CWE-20","CVE-2021-36047"
"CWE-20","CVE-2021-36048"
"CWE-788","CVE-2021-36049"
"CWE-125","CVE-2021-3605"
"CWE-122","CVE-2021-36050"
"CWE-120","CVE-2021-36051"
"CWE-788","CVE-2021-36052"
"CWE-125","CVE-2021-36053"
"CWE-122","CVE-2021-36054"
"CWE-416","CVE-2021-36055"
"CWE-122","CVE-2021-36056"
"CWE-123","CVE-2021-36057"
